# REAL DATA, EHT 2019 M87* image (ESO press release)
# Generated by: /scripts/fetch/eht_m87_to_csv.py
# To regenerate: see /scripts/fetch/eht_m87.md
# Real source: EHT Collaboration et al. (2019) ApJL 875, L1; ESO release eso1907a
# Schema: x_uas, y_uas, intensity (normalized, 0..1). FoV 100.0 μas
# Grid: 200x200 cells, 40000 pixels
x_uas,y_uas,intensity
24.372,47.990,0.0431
24.874,47.990,0.0431
25.377,47.990,0.0431
25.879,47.990,0.0431
26.382,47.990,0.0431
26.884,47.990,0.0431
27.387,47.990,0.0431
27.889,47.990,0.0392
28.392,47.990,0.0431
28.894,47.990,0.0431
29.397,47.990,0.0431
29.899,47.990,0.0431
30.402,47.990,0.0431
30.905,47.990,0.0431
31.407,47.990,0.0392
31.910,47.990,0.0431
32.412,47.990,0.0431
32.915,47.990,0.0431
33.417,47.990,0.0431
33.920,47.990,0.0431
34.422,47.990,0.0431
34.925,47.990,0.0431
35.427,47.990,0.0431
35.930,47.990,0.0431
36.432,47.990,0.0431
36.935,47.990,0.0431
37.437,47.990,0.0431
37.940,47.990,0.0431
38.442,47.990,0.0431
38.945,47.990,0.0431
39.447,47.990,0.0431
39.950,47.990,0.0431
40.452,47.990,0.0431
40.955,47.990,0.0431
41.457,47.990,0.0431
41.960,47.990,0.0431
42.462,47.990,0.0431
42.965,47.990,0.0431
43.467,47.990,0.0431
43.970,47.990,0.0431
44.472,47.990,0.0431
44.975,47.990,0.0392
45.477,47.990,0.0431
45.980,47.990,0.0392
46.482,47.990,0.0431
46.985,47.990,0.0431
47.487,47.990,0.0431
47.990,47.990,0.0431
48.492,47.990,0.0431
48.995,47.990,0.0431
49.497,47.990,0.0431
50.000,47.990,0.0431
-50.000,47.487,0.0431
-49.497,47.487,0.0431
-48.995,47.487,0.0431
-48.492,47.487,0.0392
-47.990,47.487,0.0431
-47.487,47.487,0.0392
-46.985,47.487,0.0431
-46.482,47.487,0.0431
-45.980,47.487,0.0431
-45.477,47.487,0.0431
-44.975,47.487,0.0431
-44.472,47.487,0.0431
-43.970,47.487,0.0431
-43.467,47.487,0.0431
-42.965,47.487,0.0431
-42.462,47.487,0.0431
-41.960,47.487,0.0431
-41.457,47.487,0.0431
-40.955,47.487,0.0431
-40.452,47.487,0.0431
-39.950,47.487,0.0431
-39.447,47.487,0.0431
-38.945,47.487,0.0431
-38.442,47.487,0.0431
-37.940,47.487,0.0431
-37.437,47.487,0.0431
-36.935,47.487,0.0431
-36.432,47.487,0.0431
-35.930,47.487,0.0431
-35.427,47.487,0.0431
-34.925,47.487,0.0431
-34.422,47.487,0.0431
-33.920,47.487,0.0431
-33.417,47.487,0.0431
-32.915,47.487,0.0431
-32.412,47.487,0.0431
-31.910,47.487,0.0431
-31.407,47.487,0.0431
-30.905,47.487,0.0392
-30.402,47.487,0.0431
-29.899,47.487,0.0431
-29.397,47.487,0.0431
-28.894,47.487,0.0431
-28.392,47.487,0.0392
-27.889,47.487,0.0431
-27.387,47.487,0.0431
-26.884,47.487,0.0431
-26.382,47.487,0.0431
-25.879,47.487,0.0431
-25.377,47.487,0.0431
-24.874,47.487,0.0431
-24.372,47.487,0.0431
-23.869,47.487,0.0431
-23.367,47.487,0.0431
-22.864,47.487,0.0431
-22.362,47.487,0.0392
-21.859,47.487,0.0431
-21.357,47.487,0.0431
-20.854,47.487,0.0431
-20.352,47.487,0.0431
-19.849,47.487,0.0431
-19.347,47.487,0.0431
-18.844,47.487,0.0431
-18.342,47.487,0.0431
-17.839,47.487,0.0392
-17.337,47.487,0.0392
-16.834,47.487,0.0431
-16.332,47.487,0.0431
-15.829,47.487,0.0431
-15.327,47.487,0.0431
-14.824,47.487,0.0431
-14.322,47.487,0.0431
-13.819,47.487,0.0431
-13.317,47.487,0.0431
-12.814,47.487,0.0431
-12.312,47.487,0.0431
-11.809,47.487,0.0431
-11.307,47.487,0.0431
-10.804,47.487,0.0392
-10.302,47.487,0.0392
-9.799,47.487,0.0431
-9.296,47.487,0.0431
-8.794,47.487,0.0431
-8.291,47.487,0.0431
-7.789,47.487,0.0431
-7.286,47.487,0.0431
-6.784,47.487,0.0431
-6.281,47.487,0.0431
-5.779,47.487,0.0431
-5.276,47.487,0.0392
-4.774,47.487,0.0431
-4.271,47.487,0.0431
-3.769,47.487,0.0431
-3.266,47.487,0.0431
-2.764,47.487,0.0392
-2.261,47.487,0.0431
-1.759,47.487,0.0431
-1.256,47.487,0.0431
-0.754,47.487,0.0431
-0.251,47.487,0.0431
0.251,47.487,0.0431
0.754,47.487,0.0431
1.256,47.487,0.0431
1.759,47.487,0.0431
2.261,47.487,0.0431
2.764,47.487,0.0431
3.266,47.487,0.0431
3.769,47.487,0.0431
4.271,47.487,0.0431
4.774,47.487,0.0431
5.276,47.487,0.0431
5.779,47.487,0.0431
6.281,47.487,0.0431
6.784,47.487,0.0431
7.286,47.487,0.0431
7.789,47.487,0.0431
8.291,47.487,0.0431
8.794,47.487,0.0431
9.296,47.487,0.0431
9.799,47.487,0.0431
10.302,47.487,0.0431
10.804,47.487,0.0431
11.307,47.487,0.0431
11.809,47.487,0.0431
12.312,47.487,0.0431
12.814,47.487,0.0431
13.317,47.487,0.0431
13.819,47.487,0.0431
14.322,47.487,0.0431
14.824,47.487,0.0431
15.327,47.487,0.0431
15.829,47.487,0.0431
16.332,47.487,0.0431
16.834,47.487,0.0431
17.337,47.487,0.0392
17.839,47.487,0.0431
18.342,47.487,0.0431
18.844,47.487,0.0431
19.347,47.487,0.0431
19.849,47.487,0.0431
20.352,47.487,0.0431
20.854,47.487,0.0431
21.357,47.487,0.0431
21.859,47.487,0.0431
22.362,47.487,0.0431
22.864,47.487,0.0392
23.367,47.487,0.0431
23.869,47.487,0.0431
24.372,47.487,0.0431
24.874,47.487,0.0392
25.377,47.487,0.0431
25.879,47.487,0.0431
26.382,47.487,0.0431
26.884,47.487,0.0431
27.387,47.487,0.0431
27.889,47.487,0.0431
28.392,47.487,0.0392
28.894,47.487,0.0431
29.397,47.487,0.0431
29.899,47.487,0.0431
30.402,47.487,0.0431
30.905,47.487,0.0431
31.407,47.487,0.0392
31.910,47.487,0.0431
32.412,47.487,0.0431
32.915,47.487,0.0431
33.417,47.487,0.0431
33.920,47.487,0.0431
34.422,47.487,0.0431
34.925,47.487,0.0431
35.427,47.487,0.0431
35.930,47.487,0.0431
36.432,47.487,0.0431
36.935,47.487,0.0431
37.437,47.487,0.0431
37.940,47.487,0.0431
38.442,47.487,0.0431
38.945,47.487,0.0431
39.447,47.487,0.0431
39.950,47.487,0.0431
40.452,47.487,0.0431
40.955,47.487,0.0431
41.457,47.487,0.0431
41.960,47.487,0.0431
42.462,47.487,0.0392
42.965,47.487,0.0431
43.467,47.487,0.0392
43.970,47.487,0.0431
44.472,47.487,0.0431
44.975,47.487,0.0431
45.477,47.487,0.0431
45.980,47.487,0.0431
46.482,47.487,0.0431
46.985,47.487,0.0431
47.487,47.487,0.0431
47.990,47.487,0.0431
48.492,47.487,0.0431
48.995,47.487,0.0431
49.497,47.487,0.0431
50.000,47.487,0.0431
-50.000,46.985,0.0431
-49.497,46.985,0.0392
-48.995,46.985,0.0431
-48.492,46.985,0.0392
-47.990,46.985,0.0431
-47.487,46.985,0.0431
-46.985,46.985,0.0431
-46.482,46.985,0.0431
-45.980,46.985,0.0431
-45.477,46.985,0.0431
-44.975,46.985,0.0431
-44.472,46.985,0.0431
-43.970,46.985,0.0431
-43.467,46.985,0.0431
-42.965,46.985,0.0431
-42.462,46.985,0.0431
-41.960,46.985,0.0431
-41.457,46.985,0.0431
-40.955,46.985,0.0392
-40.452,46.985,0.0431
-39.950,46.985,0.0431
-39.447,46.985,0.0431
-38.945,46.985,0.0431
-38.442,46.985,0.0431
-37.940,46.985,0.0431
-37.437,46.985,0.0431
-36.935,46.985,0.0431
-36.432,46.985,0.0431
-35.930,46.985,0.0431
-35.427,46.985,0.0431
-34.925,46.985,0.0431
-34.422,46.985,0.0431
-33.920,46.985,0.0431
-33.417,46.985,0.0431
-32.915,46.985,0.0431
-32.412,46.985,0.0431
-31.910,46.985,0.0431
-31.407,46.985,0.0431
-30.905,46.985,0.0431
-30.402,46.985,0.0431
-29.899,46.985,0.0431
-29.397,46.985,0.0431
-28.894,46.985,0.0431
-28.392,46.985,0.0431
-27.889,46.985,0.0392
-27.387,46.985,0.0431
-26.884,46.985,0.0431
-26.382,46.985,0.0431
-25.879,46.985,0.0431
-25.377,46.985,0.0431
-24.874,46.985,0.0431
-24.372,46.985,0.0431
-23.869,46.985,0.0431
-23.367,46.985,0.0431
-22.864,46.985,0.0431
-22.362,46.985,0.0431
-21.859,46.985,0.0431
-21.357,46.985,0.0431
-20.854,46.985,0.0431
-20.352,46.985,0.0431
-19.849,46.985,0.0431
-19.347,46.985,0.0431
-18.844,46.985,0.0431
-18.342,46.985,0.0431
-17.839,46.985,0.0431
-17.337,46.985,0.0431
-16.834,46.985,0.0431
-16.332,46.985,0.0431
-15.829,46.985,0.0431
-15.327,46.985,0.0431
-14.824,46.985,0.0431
-14.322,46.985,0.0431
-13.819,46.985,0.0431
-13.317,46.985,0.0431
-12.814,46.985,0.0431
-12.312,46.985,0.0431
-11.809,46.985,0.0431
-11.307,46.985,0.0431
-10.804,46.985,0.0431
-10.302,46.985,0.0431
-9.799,46.985,0.0431
-9.296,46.985,0.0431
-8.794,46.985,0.0431
-8.291,46.985,0.0431
-7.789,46.985,0.0431
-7.286,46.985,0.0431
-6.784,46.985,0.0431
-6.281,46.985,0.0431
-5.779,46.985,0.0431
-5.276,46.985,0.0431
-4.774,46.985,0.0431
-4.271,46.985,0.0431
-3.769,46.985,0.0392
-3.266,46.985,0.0431
-2.764,46.985,0.0431
-2.261,46.985,0.0431
-1.759,46.985,0.0431
-1.256,46.985,0.0431
-0.754,46.985,0.0431
-0.251,46.985,0.0431
0.251,46.985,0.0392
0.754,46.985,0.0431
1.256,46.985,0.0392
1.759,46.985,0.0431
2.261,46.985,0.0431
2.764,46.985,0.0431
3.266,46.985,0.0431
3.769,46.985,0.0431
4.271,46.985,0.0431
4.774,46.985,0.0431
5.276,46.985,0.0431
5.779,46.985,0.0431
6.281,46.985,0.0431
6.784,46.985,0.0431
7.286,46.985,0.0431
7.789,46.985,0.0431
8.291,46.985,0.0431
8.794,46.985,0.0392
9.296,46.985,0.0431
9.799,46.985,0.0431
10.302,46.985,0.0431
10.804,46.985,0.0392
11.307,46.985,0.0431
11.809,46.985,0.0431
12.312,46.985,0.0431
12.814,46.985,0.0431
13.317,46.985,0.0431
13.819,46.985,0.0431
14.322,46.985,0.0431
14.824,46.985,0.0431
15.327,46.985,0.0431
15.829,46.985,0.0431
16.332,46.985,0.0431
16.834,46.985,0.0431
17.337,46.985,0.0431
17.839,46.985,0.0431
18.342,46.985,0.0431
18.844,46.985,0.0431
19.347,46.985,0.0431
19.849,46.985,0.0431
20.352,46.985,0.0431
20.854,46.985,0.0431
21.357,46.985,0.0431
21.859,46.985,0.0431
22.362,46.985,0.0431
22.864,46.985,0.0431
23.367,46.985,0.0431
23.869,46.985,0.0431
24.372,46.985,0.0431
24.874,46.985,0.0392
25.377,46.985,0.0431
25.879,46.985,0.0431
26.382,46.985,0.0431
26.884,46.985,0.0431
27.387,46.985,0.0431
27.889,46.985,0.0431
28.392,46.985,0.0431
28.894,46.985,0.0431
29.397,46.985,0.0431
29.899,46.985,0.0431
30.402,46.985,0.0431
30.905,46.985,0.0431
31.407,46.985,0.0431
31.910,46.985,0.0431
32.412,46.985,0.0431
32.915,46.985,0.0431
33.417,46.985,0.0431
33.920,46.985,0.0431
34.422,46.985,0.0431
34.925,46.985,0.0431
35.427,46.985,0.0431
35.930,46.985,0.0431
36.432,46.985,0.0392
36.935,46.985,0.0431
37.437,46.985,0.0431
37.940,46.985,0.0431
38.442,46.985,0.0431
38.945,46.985,0.0431
39.447,46.985,0.0392
39.950,46.985,0.0431
40.452,46.985,0.0431
40.955,46.985,0.0431
41.457,46.985,0.0431
41.960,46.985,0.0431
42.462,46.985,0.0431
42.965,46.985,0.0431
43.467,46.985,0.0431
43.970,46.985,0.0431
44.472,46.985,0.0431
44.975,46.985,0.0431
45.477,46.985,0.0431
45.980,46.985,0.0431
46.482,46.985,0.0431
46.985,46.985,0.0431
47.487,46.985,0.0431
47.990,46.985,0.0431
48.492,46.985,0.0431
48.995,46.985,0.0431
49.497,46.985,0.0431
50.000,46.985,0.0431
-50.000,46.482,0.0431
-49.497,46.482,0.0392
-48.995,46.482,0.0431
-48.492,46.482,0.0431
-47.990,46.482,0.0431
-47.487,46.482,0.0431
-46.985,46.482,0.0431
-46.482,46.482,0.0431
-45.980,46.482,0.0431
-45.477,46.482,0.0431
-44.975,46.482,0.0431
-44.472,46.482,0.0431
-43.970,46.482,0.0431
-43.467,46.482,0.0431
-42.965,46.482,0.0431
-42.462,46.482,0.0431
-41.960,46.482,0.0431
-41.457,46.482,0.0431
-40.955,46.482,0.0431
-40.452,46.482,0.0431
-39.950,46.482,0.0431
-39.447,46.482,0.0431
-38.945,46.482,0.0431
-38.442,46.482,0.0431
-37.940,46.482,0.0431
-37.437,46.482,0.0431
-36.935,46.482,0.0431
-36.432,46.482,0.0431
-35.930,46.482,0.0431
-35.427,46.482,0.0431
-34.925,46.482,0.0431
-34.422,46.482,0.0431
-33.920,46.482,0.0431
-33.417,46.482,0.0431
-32.915,46.482,0.0431
-32.412,46.482,0.0431
-31.910,46.482,0.0431
-31.407,46.482,0.0431
-30.905,46.482,0.0392
-30.402,46.482,0.0431
-29.899,46.482,0.0431
-29.397,46.482,0.0431
-28.894,46.482,0.0431
-28.392,46.482,0.0431
-27.889,46.482,0.0431
-27.387,46.482,0.0431
-26.884,46.482,0.0431
-26.382,46.482,0.0431
-25.879,46.482,0.0431
-25.377,46.482,0.0431
-24.874,46.482,0.0431
-24.372,46.482,0.0431
-23.869,46.482,0.0431
-23.367,46.482,0.0431
-22.864,46.482,0.0431
-22.362,46.482,0.0431
-21.859,46.482,0.0431
-21.357,46.482,0.0431
-20.854,46.482,0.0431
-20.352,46.482,0.0431
-19.849,46.482,0.0431
-19.347,46.482,0.0431
-18.844,46.482,0.0392
-18.342,46.482,0.0431
-17.839,46.482,0.0431
-17.337,46.482,0.0431
-16.834,46.482,0.0392
-16.332,46.482,0.0392
-15.829,46.482,0.0392
-15.327,46.482,0.0431
-14.824,46.482,0.0431
-14.322,46.482,0.0431
-13.819,46.482,0.0431
-13.317,46.482,0.0431
-12.814,46.482,0.0431
-12.312,46.482,0.0431
-11.809,46.482,0.0431
-11.307,46.482,0.0431
-10.804,46.482,0.0431
-10.302,46.482,0.0431
-9.799,46.482,0.0431
-9.296,46.482,0.0431
-8.794,46.482,0.0431
-8.291,46.482,0.0431
-7.789,46.482,0.0431
-7.286,46.482,0.0431
-6.784,46.482,0.0431
-6.281,46.482,0.0431
-5.779,46.482,0.0431
-5.276,46.482,0.0431
-4.774,46.482,0.0431
-4.271,46.482,0.0431
-3.769,46.482,0.0431
-3.266,46.482,0.0431
-2.764,46.482,0.0431
-2.261,46.482,0.0431
-1.759,46.482,0.0431
-1.256,46.482,0.0431
-0.754,46.482,0.0431
-0.251,46.482,0.0392
0.251,46.482,0.0392
0.754,46.482,0.0431
1.256,46.482,0.0431
1.759,46.482,0.0431
2.261,46.482,0.0431
2.764,46.482,0.0431
3.266,46.482,0.0431
3.769,46.482,0.0431
4.271,46.482,0.0431
4.774,46.482,0.0431
5.276,46.482,0.0431
5.779,46.482,0.0431
6.281,46.482,0.0431
6.784,46.482,0.0431
7.286,46.482,0.0431
7.789,46.482,0.0431
8.291,46.482,0.0392
8.794,46.482,0.0431
9.296,46.482,0.0431
9.799,46.482,0.0431
10.302,46.482,0.0392
10.804,46.482,0.0431
11.307,46.482,0.0431
11.809,46.482,0.0431
12.312,46.482,0.0431
12.814,46.482,0.0431
13.317,46.482,0.0431
13.819,46.482,0.0431
14.322,46.482,0.0431
14.824,46.482,0.0392
15.327,46.482,0.0431
15.829,46.482,0.0431
16.332,46.482,0.0431
16.834,46.482,0.0431
17.337,46.482,0.0431
17.839,46.482,0.0431
18.342,46.482,0.0431
18.844,46.482,0.0431
19.347,46.482,0.0431
19.849,46.482,0.0431
20.352,46.482,0.0431
20.854,46.482,0.0392
21.357,46.482,0.0431
21.859,46.482,0.0431
22.362,46.482,0.0431
22.864,46.482,0.0431
23.367,46.482,0.0431
23.869,46.482,0.0431
24.372,46.482,0.0431
24.874,46.482,0.0431
25.377,46.482,0.0431
25.879,46.482,0.0431
26.382,46.482,0.0431
26.884,46.482,0.0431
27.387,46.482,0.0431
27.889,46.482,0.0431
28.392,46.482,0.0431
28.894,46.482,0.0431
29.397,46.482,0.0431
29.899,46.482,0.0431
30.402,46.482,0.0431
30.905,46.482,0.0431
31.407,46.482,0.0431
31.910,46.482,0.0431
32.412,46.482,0.0431
32.915,46.482,0.0431
33.417,46.482,0.0431
33.920,46.482,0.0431
34.422,46.482,0.0431
34.925,46.482,0.0431
35.427,46.482,0.0431
35.930,46.482,0.0431
36.432,46.482,0.0431
36.935,46.482,0.0431
37.437,46.482,0.0431
37.940,46.482,0.0431
38.442,46.482,0.0431
38.945,46.482,0.0431
39.447,46.482,0.0431
39.950,46.482,0.0431
40.452,46.482,0.0431
40.955,46.482,0.0431
41.457,46.482,0.0431
41.960,46.482,0.0431
42.462,46.482,0.0431
42.965,46.482,0.0431
43.467,46.482,0.0431
43.970,46.482,0.0431
44.472,46.482,0.0431
44.975,46.482,0.0392
45.477,46.482,0.0392
45.980,46.482,0.0431
46.482,46.482,0.0431
46.985,46.482,0.0431
47.487,46.482,0.0431
47.990,46.482,0.0431
48.492,46.482,0.0392
48.995,46.482,0.0392
49.497,46.482,0.0392
50.000,46.482,0.0431
-50.000,45.980,0.0431
-49.497,45.980,0.0431
-48.995,45.980,0.0431
-48.492,45.980,0.0431
-47.990,45.980,0.0431
-47.487,45.980,0.0431
-46.985,45.980,0.0392
-46.482,45.980,0.0431
-45.980,45.980,0.0431
-45.477,45.980,0.0431
-44.975,45.980,0.0431
-44.472,45.980,0.0431
-43.970,45.980,0.0431
-43.467,45.980,0.0431
-42.965,45.980,0.0431
-42.462,45.980,0.0431
-41.960,45.980,0.0431
-41.457,45.980,0.0431
-40.955,45.980,0.0431
-40.452,45.980,0.0431
-39.950,45.980,0.0431
-39.447,45.980,0.0431
-38.945,45.980,0.0431
-38.442,45.980,0.0431
-37.940,45.980,0.0431
-37.437,45.980,0.0392
-36.935,45.980,0.0431
-36.432,45.980,0.0431
-35.930,45.980,0.0431
-35.427,45.980,0.0431
-34.925,45.980,0.0431
-34.422,45.980,0.0431
-33.920,45.980,0.0431
-33.417,45.980,0.0431
-32.915,45.980,0.0431
-32.412,45.980,0.0431
-31.910,45.980,0.0431
-31.407,45.980,0.0431
-30.905,45.980,0.0431
-30.402,45.980,0.0431
-29.899,45.980,0.0431
-29.397,45.980,0.0392
-28.894,45.980,0.0431
-28.392,45.980,0.0431
-27.889,45.980,0.0431
-27.387,45.980,0.0431
-26.884,45.980,0.0431
-26.382,45.980,0.0431
-25.879,45.980,0.0431
-25.377,45.980,0.0431
-24.874,45.980,0.0431
-24.372,45.980,0.0431
-23.869,45.980,0.0431
-23.367,45.980,0.0392
-22.864,45.980,0.0431
-22.362,45.980,0.0431
-21.859,45.980,0.0431
-21.357,45.980,0.0431
-20.854,45.980,0.0431
-20.352,45.980,0.0431
-19.849,45.980,0.0431
-19.347,45.980,0.0431
-18.844,45.980,0.0431
-18.342,45.980,0.0431
-17.839,45.980,0.0431
-17.337,45.980,0.0431
-16.834,45.980,0.0392
-16.332,45.980,0.0431
-15.829,45.980,0.0431
-15.327,45.980,0.0392
-14.824,45.980,0.0431
-14.322,45.980,0.0431
-13.819,45.980,0.0431
-13.317,45.980,0.0431
-12.814,45.980,0.0431
-12.312,45.980,0.0392
-11.809,45.980,0.0431
-11.307,45.980,0.0431
-10.804,45.980,0.0431
-10.302,45.980,0.0431
-9.799,45.980,0.0431
-9.296,45.980,0.0431
-8.794,45.980,0.0431
-8.291,45.980,0.0431
-7.789,45.980,0.0431
-7.286,45.980,0.0431
-6.784,45.980,0.0431
-6.281,45.980,0.0431
-5.779,45.980,0.0431
-5.276,45.980,0.0431
-4.774,45.980,0.0431
-4.271,45.980,0.0431
-3.769,45.980,0.0431
-3.266,45.980,0.0431
-2.764,45.980,0.0431
-2.261,45.980,0.0431
-1.759,45.980,0.0392
-1.256,45.980,0.0431
-0.754,45.980,0.0431
-0.251,45.980,0.0431
0.251,45.980,0.0431
0.754,45.980,0.0431
1.256,45.980,0.0431
1.759,45.980,0.0431
2.261,45.980,0.0431
2.764,45.980,0.0431
3.266,45.980,0.0431
3.769,45.980,0.0431
4.271,45.980,0.0431
4.774,45.980,0.0431
5.276,45.980,0.0431
5.779,45.980,0.0431
6.281,45.980,0.0431
6.784,45.980,0.0431
7.286,45.980,0.0392
7.789,45.980,0.0431
8.291,45.980,0.0431
8.794,45.980,0.0431
9.296,45.980,0.0431
9.799,45.980,0.0431
10.302,45.980,0.0392
10.804,45.980,0.0431
11.307,45.980,0.0431
11.809,45.980,0.0431
12.312,45.980,0.0431
12.814,45.980,0.0431
13.317,45.980,0.0431
13.819,45.980,0.0431
14.322,45.980,0.0431
14.824,45.980,0.0431
15.327,45.980,0.0431
15.829,45.980,0.0431
16.332,45.980,0.0431
16.834,45.980,0.0431
17.337,45.980,0.0431
17.839,45.980,0.0392
18.342,45.980,0.0431
18.844,45.980,0.0431
19.347,45.980,0.0431
19.849,45.980,0.0431
20.352,45.980,0.0431
20.854,45.980,0.0392
21.357,45.980,0.0392
21.859,45.980,0.0392
22.362,45.980,0.0431
22.864,45.980,0.0431
23.367,45.980,0.0431
23.869,45.980,0.0431
24.372,45.980,0.0431
24.874,45.980,0.0431
25.377,45.980,0.0431
25.879,45.980,0.0431
26.382,45.980,0.0431
26.884,45.980,0.0392
27.387,45.980,0.0431
27.889,45.980,0.0431
28.392,45.980,0.0431
28.894,45.980,0.0431
29.397,45.980,0.0431
29.899,45.980,0.0431
30.402,45.980,0.0431
30.905,45.980,0.0431
31.407,45.980,0.0431
31.910,45.980,0.0431
32.412,45.980,0.0431
32.915,45.980,0.0431
33.417,45.980,0.0392
33.920,45.980,0.0431
34.422,45.980,0.0431
34.925,45.980,0.0431
35.427,45.980,0.0431
35.930,45.980,0.0431
36.432,45.980,0.0431
36.935,45.980,0.0431
37.437,45.980,0.0431
37.940,45.980,0.0431
38.442,45.980,0.0431
38.945,45.980,0.0431
39.447,45.980,0.0431
39.950,45.980,0.0431
40.452,45.980,0.0431
40.955,45.980,0.0392
41.457,45.980,0.0431
41.960,45.980,0.0431
42.462,45.980,0.0431
42.965,45.980,0.0431
43.467,45.980,0.0431
43.970,45.980,0.0431
44.472,45.980,0.0431
44.975,45.980,0.0431
45.477,45.980,0.0431
45.980,45.980,0.0431
46.482,45.980,0.0431
46.985,45.980,0.0431
47.487,45.980,0.0431
47.990,45.980,0.0431
48.492,45.980,0.0392
48.995,45.980,0.0431
49.497,45.980,0.0392
50.000,45.980,0.0431
-50.000,45.477,0.0431
-49.497,45.477,0.0431
-48.995,45.477,0.0431
-48.492,45.477,0.0431
-47.990,45.477,0.0431
-47.487,45.477,0.0431
-46.985,45.477,0.0431
-46.482,45.477,0.0392
-45.980,45.477,0.0431
-45.477,45.477,0.0431
-44.975,45.477,0.0431
-44.472,45.477,0.0431
-43.970,45.477,0.0431
-43.467,45.477,0.0431
-42.965,45.477,0.0431
-42.462,45.477,0.0431
-41.960,45.477,0.0431
-41.457,45.477,0.0431
-40.955,45.477,0.0392
-40.452,45.477,0.0431
-39.950,45.477,0.0431
-39.447,45.477,0.0431
-38.945,45.477,0.0431
-38.442,45.477,0.0431
-37.940,45.477,0.0431
-37.437,45.477,0.0431
-36.935,45.477,0.0431
-36.432,45.477,0.0431
-35.930,45.477,0.0431
-35.427,45.477,0.0431
-34.925,45.477,0.0431
-34.422,45.477,0.0431
-33.920,45.477,0.0431
-33.417,45.477,0.0431
-32.915,45.477,0.0431
-32.412,45.477,0.0431
-31.910,45.477,0.0392
-31.407,45.477,0.0431
-30.905,45.477,0.0431
-30.402,45.477,0.0431
-29.899,45.477,0.0392
-29.397,45.477,0.0431
-28.894,45.477,0.0431
-28.392,45.477,0.0431
-27.889,45.477,0.0431
-27.387,45.477,0.0431
-26.884,45.477,0.0431
-26.382,45.477,0.0431
-25.879,45.477,0.0431
-25.377,45.477,0.0431
-24.874,45.477,0.0431
-24.372,45.477,0.0431
-23.869,45.477,0.0431
-23.367,45.477,0.0431
-22.864,45.477,0.0431
-22.362,45.477,0.0431
-21.859,45.477,0.0392
-21.357,45.477,0.0431
-20.854,45.477,0.0431
-20.352,45.477,0.0431
-19.849,45.477,0.0431
-19.347,45.477,0.0392
-18.844,45.477,0.0431
-18.342,45.477,0.0431
-17.839,45.477,0.0431
-17.337,45.477,0.0392
-16.834,45.477,0.0392
-16.332,45.477,0.0392
-15.829,45.477,0.0431
-15.327,45.477,0.0431
-14.824,45.477,0.0431
-14.322,45.477,0.0431
-13.819,45.477,0.0431
-13.317,45.477,0.0431
-12.814,45.477,0.0431
-12.312,45.477,0.0431
-11.809,45.477,0.0431
-11.307,45.477,0.0431
-10.804,45.477,0.0431
-10.302,45.477,0.0431
-9.799,45.477,0.0431
-9.296,45.477,0.0392
-8.794,45.477,0.0392
-8.291,45.477,0.0431
-7.789,45.477,0.0431
-7.286,45.477,0.0431
-6.784,45.477,0.0392
-6.281,45.477,0.0392
-5.779,45.477,0.0431
-5.276,45.477,0.0431
-4.774,45.477,0.0431
-4.271,45.477,0.0431
-3.769,45.477,0.0431
-3.266,45.477,0.0431
-2.764,45.477,0.0431
-2.261,45.477,0.0431
-1.759,45.477,0.0431
-1.256,45.477,0.0431
-0.754,45.477,0.0431
-0.251,45.477,0.0431
0.251,45.477,0.0431
0.754,45.477,0.0431
1.256,45.477,0.0431
1.759,45.477,0.0431
2.261,45.477,0.0431
2.764,45.477,0.0431
3.266,45.477,0.0431
3.769,45.477,0.0431
4.271,45.477,0.0431
4.774,45.477,0.0431
5.276,45.477,0.0431
5.779,45.477,0.0431
6.281,45.477,0.0431
6.784,45.477,0.0431
7.286,45.477,0.0431
7.789,45.477,0.0431
8.291,45.477,0.0431
8.794,45.477,0.0431
9.296,45.477,0.0431
9.799,45.477,0.0431
10.302,45.477,0.0431
10.804,45.477,0.0431
11.307,45.477,0.0431
11.809,45.477,0.0431
12.312,45.477,0.0431
12.814,45.477,0.0392
13.317,45.477,0.0431
13.819,45.477,0.0431
14.322,45.477,0.0431
14.824,45.477,0.0431
15.327,45.477,0.0431
15.829,45.477,0.0431
16.332,45.477,0.0431
16.834,45.477,0.0431
17.337,45.477,0.0431
17.839,45.477,0.0431
18.342,45.477,0.0431
18.844,45.477,0.0431
19.347,45.477,0.0392
19.849,45.477,0.0431
20.352,45.477,0.0431
20.854,45.477,0.0392
21.357,45.477,0.0431
21.859,45.477,0.0431
22.362,45.477,0.0431
22.864,45.477,0.0431
23.367,45.477,0.0431
23.869,45.477,0.0431
24.372,45.477,0.0431
24.874,45.477,0.0392
25.377,45.477,0.0392
25.879,45.477,0.0431
26.382,45.477,0.0431
26.884,45.477,0.0431
27.387,45.477,0.0431
27.889,45.477,0.0431
28.392,45.477,0.0431
28.894,45.477,0.0431
29.397,45.477,0.0431
29.899,45.477,0.0431
30.402,45.477,0.0431
30.905,45.477,0.0431
31.407,45.477,0.0431
31.910,45.477,0.0431
32.412,45.477,0.0431
32.915,45.477,0.0431
33.417,45.477,0.0431
33.920,45.477,0.0431
34.422,45.477,0.0431
34.925,45.477,0.0431
35.427,45.477,0.0431
